nct_id,id,status,name,city,state,zip,country
NCT04632082,74766084,,Hospital de Clínicas de Porto Alegre,porto alegre,rio grande do sul,,brazil
NCT04350593,74839851,,Irmandade da Santa Casa de Misericórdia de Porto Alegre,porto alegre,rio grande do sul,90035-074,brazil
NCT04376684,74826378,,GSK Investigational Site,porto alegre,rio grande do sul,90035-903,brazil
NCT04522492,74788615,,Hospital de Clínicas de Porto Alegre,porto alegre,rio grande do sul,90035-903,brazil
NCT04635618,74765239,,Hospital de Clínicas de Porto Alegre,porto alegre,rio grande do sul,90035-903,brazil
NCT04344210,74837252,,Hospital de Clínicas de Porto Alegre,porto alegre,rio grande do sul,90620-170,brazil
NCT04350593,74839852,,Hospital Mãe de Deus,porto alegre,rio grande do sul,90880-481,brazil
NCT04362137,74830038,,Novartis Investigative Site,barretos,sp,14784 400,brazil
NCT04372186,74839229,,Hospital E Maternidade Celso Pierro PUCCAMP,campinas,sp,13060-904,brazil
NCT04504877,74792760,,Hospital das Clínicas da Faculdade de Medicina de Ribeirão Preto - USP,ribeirão preto,sp,14048-900,brazil
NCT04467918,74801876,,Serviço de Assistência Médica e Social do Pessoal do Hospital das Clínicas da Faculdade de Medicina de Ribeirão Preto da Universidade de São Paulo,ribeirão preto,sp,14049-900,brazil
NCT04372186,74839230,,Centro Multidisciplinar de Estudos Clínicos CEMEC FMABC,sao bernardo do campo,sp,09715-090,brazil
NCT04659486,74761341,,Hospital das Clinicas Faculdade de Medicina USP,sao paulo,sp,,brazil
NCT04362137,74830039,,Novartis Investigative Site,sao paulo,sp,01327 001,brazil
NCT04372186,74839231,,BR Trials - Pesquisa Clínica,sao paulo,sp,03325-050,brazil
NCT04403685,74818270,,HCOR -Hospital do Coracao,sao paulo,sp,04004030,brazil
NCT04468087,74801863,,Hospital do Coracao,sao paulo,sp,04005-000,brazil
NCT04382053,74824865,,Novartis Investigative Site,sao paulo,sp,04029-000,brazil
NCT04362137,74830040,,Novartis Investigative Site,sao paulo,sp,04502 001,brazil
NCT04378582,74825852,,Hospital das Clínicas -HCFMUSP,sao paulo,sp,05403010,brazil
NCT04362137,74830041,,Novartis Investigative Site,sorocaba,sp,,brazil
NCT04353245,74832786,,Instituto do Coração - Hospital das Clínicas - Faculdade de Medicina da Universidade de São Paulo,são paulo,sp,,brazil
NCT04575558,74777194,,Centro Paulista de Oncologia,são paulo,sp,,brazil
NCT04362137,74830037,,Novartis Investigative Site,blumenau,santa catarina,89030101,brazil
NCT04350593,74839853,,Hospital São José - Criciuma,criciuma,santa catarina,88811-500,brazil
NCT04350593,74839854,,IPEMI- Instituto de Pesquisas Médicas de Itajaí,itajai,santa catarina,88301-303,brazil
NCT04350593,74839855,,Hospital Municipal São José,joinville,santa catarina,89202-000,brazil
NCT04350593,74839856,,Hospital Regional Hans Dieter Schmidt,joinville,santa catarina,89227-680,brazil
NCT04403685,74818269,,UNIFESP,são paulo,sao paulo,,brazil
NCT04396353,74820467,,Marcelo Rodrigues dos Santos,são paulo,sao paulo,05403-900,brazil
NCT04350593,74839857,,Centro de Pesquisa Clínica do Coração,aracaju,sergipe,49055-530,brazil
NCT04350593,74839858,,"Faculdade de Medicina de Botucatu, UNESP",botucatu,são paulo,18618-687,brazil
NCT04672564,74759509,,Instituto de Pesquisa Clínica de Campinas,campinas,são paulo,13060-080,brazil
NCT04350593,74839859,,Instituto de Pesquisa Clínica de Campinas,campinas,são paulo,13060-904,brazil
NCT04467918,74801877,,Unidade de Pronto Atendimento/UPA - 13 de Maio/Dr. Luis Atílio Losi Viana (UPA Covid),ribeirão preto,são paulo,14090-270,brazil
NCT04350593,74839860,,Unimed Ribeirao Preto,ribeirão preto,são paulo,14110-000,brazil
NCT04350593,74839861,,Fundação do ABC (Hospital Estadual Mário Covas),santo andré,são paulo,09090-790,brazil
NCT04350593,74839862,,Centro Integrado de Pesquisas,são josé do rio preto,são paulo,15090-000,brazil
NCT04350593,74839863,,Santa Casa de Votuporanga,votuporanga,são paulo,15500-003,brazil
NCT04709835,74754265,,Multiprofile Hospital For Active Treatment Dr. Tota Venkova JSC,gabrovo,,5300,bulgaria
NCT04709835,74754266,,MHAT Dr. Atanas Dafovski AD,kardzhali,,6600,bulgaria
NCT04709835,74754267,,Multiprofile Hospital for Active Treatment - Prof. Dr. Paraskev Stoyanov AD,lovech,,5500,bulgaria
NCT04709835,74754268,,Multiprofile Hospital for Active Treatment Plovdiv,plovdiv,,4003,bulgaria
NCT04709835,74754269,,Multiprofile Hospital for Active Treatment (MHAT) - Targovishte,targovishte,,7700,bulgaria
NCT04445441,74806935,,Sourou Sanon University Hospital,bobo-dioulasso,,01,burkina faso
NCT04695197,74756371,,Ouagadougou Hospitals,ouagadougou,,06BP10248,burkina faso
NCT04445441,74806936,,Tingadogo University Hospital,ouagadougou,,15,burkina faso
NCT04367337,74828825,,University of New Brunswick,fredericton,,,canada
NCT04398147,74819718,,Canadian Center for Vaccinology,halifax,,,canada
NCT04344665,74837103,,Hamilton General Hospital,hamilton,,,canada
NCT04344665,74837104,,Juravinski Hospital,hamilton,,,canada
NCT04344665,74837105,,St. Joseph's Healthcare Hamilton,hamilton,,,canada
NCT04344665,74837106,,Kingston Health Sciences Centre,kingston,,,canada
NCT04344665,74837107,,London Health Sciences Centre,london,,,canada
NCT04609371,74770926,,St Mary's Hospital Research Centre,montréal,,,canada
NCT04371848,74827700,,Université Laval,québec,,G1V0A6,canada
NCT04344665,74837101,,University of Alberta Hospital,edmonton,alberta,,canada
NCT04421664,74814584,,University of Alberta,edmonton,alberta,,canada
NCT04466306,74802245,,Stollery Children's Hospital,edmonton,alberta,T6G 2C8,canada
NCT04347798,74835527,,University of Alberta,edmonton,alberta,T6G 2G3,canada
NCT04380532,74825368,,Immunitor Inc,vancouver,bc - british columbia,V6K 2G8,canada
NCT04551274,74781321,,Simon Fraser University,burnaby,british columbia,V5A 1S6V,canada
NCT04602832,74772229,,University of British Columbia,kelowna,british columbia,V1V 1V7,canada
NCT04421664,74814585,,University of British Columbia,vancouver,british columbia,,canada
NCT04714333,74753776,,BC Cancer Research Centre,vancouver,british columbia,V5Z 1L3,canada
NCT04714333,74753777,,British Columbia Research Centre,vancouver,british columbia,V5Z 1L3,canada
NCT04412343,74816450,,University of British Columbia,vancouver,british columbia,V6T 1Z1,canada
NCT04400279,74819199,,University of British Columbia,vancouver,british columbia,V6T1Z4,canada
NCT04376684,74826383,,GSK Investigational Site,vancouver,british columbia,V6Z 1Y6,canada
NCT04421664,74814586,,University of Manitoba,winnipeg,manitoba,,canada
NCT04649424,74762857,,Health Sciences Centre,winnipeg,manitoba,R3E 0Z3,canada
NCT04421664,74814587,,Eastern Health,saint john's,newfoundland and labrador,,canada
NCT04379063,74825724,,Nova Scotia Health Authority,halifax,nova scotia,B3S 0H6,canada
NCT04359264,74830951,,Municipality of Assiginack Family Health Team,assiginack,ontario,P0P 1N0,canada
NCT04421664,74814588,,McMaster University,hamilton,ontario,,canada
NCT04584671,74775524,,"Department of Medicine (Respirology), McMaster University",hamilton,ontario,,canada
NCT04474080,74800042,,St. Joseph's Healthcare Hamilton,hamilton,ontario,L4E4S4,canada
NCT04513847,74790730,,Dermatrials Research,hamilton,ontario,L8N 1V6,canada
NCT04466306,74802246,,McMaster Children's Hospital,hamilton,ontario,L8N 3Z5,canada
NCT04371523,74827731,,St. Joseph's Healthcare Hamilton,hamilton,ontario,L8N 4A6,canada
NCT04699942,74755611,,Kingston Health Sciences Centre,kingston,ontario,K7L 2V7,canada
NCT04421664,74814589,,Lawson Health Research Institute,london,ontario,,canada
NCT04651374,74762710,,London Health Sciences Centre,london,ontario,N6A 5A5,canada
NCT04465513,74802404,,KGK Science Inc.,london,ontario,N6A 5R8,canada
NCT04615871,74769298,,Trillium Health Partners,mississauga,ontario,,canada
NCT04473248,74800121,,Humber River Hospital,north york,ontario,M3M 0B2,canada
NCT04350593,74839869,,Halton Healthcare Services,oakville,ontario,,canada
NCT04350593,74839870,,Lakeridge Health,oshawa,ontario,,canada
NCT04344665,74837102,,The Ottawa Hospital,ottawa,ontario,,canada
NCT04500626,74794031,,The Ottawa Hospital,ottawa,ontario,K1Y4E9,canada
NCT04473248,74800122,,The Univeristy of Ottawa Heart Institute,ottawa,ontario,K1Y4W7,canada
NCT04615871,74769300,,University Health Network - Peter Munk Cardiac Centre,toronto,ontario,,canada
NCT04453774,74805073,,Sunnybrook Health Sciences Centre,toronto,ontario,M4N3M5,canada
NCT04682561,74758047,,St. Michael's Hospital,toronto,ontario,M5B 1M8,canada
NCT04359264,74830952,,St Michael's Hospital Academic Family Health Team,toronto,ontario,M5B 1W8,canada
NCT04615871,74769299,,St. Michael's Hospital,toronto,ontario,M5B 1W8,canada
NCT04466306,74802247,,The Hospital for Sick Children (SickKids),toronto,ontario,M5G 1X8,canada
NCT04531254,74786441,,The Hospital for Sick Children,toronto,ontario,M5G 1X8,canada
NCT04373005,74827452,,Princess Margaret Cancer Centre,toronto,ontario,M5G 1Z5,canada
NCT04397848,74819767,,University Health Network,toronto,ontario,M5G 2C4,canada
NCT04451291,74805698,,Toronto General Hospital,toronto,ontario,M5G 2C4,canada
NCT04453774,74805074,,University Health Network,toronto,ontario,M5G 2Cr,canada
NCT04373382,74827355,,Sinai Health System,toronto,ontario,M5G1X5,canada
NCT04374942,74826801,,University Health Network,toronto,ontario,M5G2C4,canada
NCT04584437,74775545,,GAAD Medical Research Institute Inc. O/A The Centre for Incurable Diseases,toronto,ontario,M5V 0N7,canada
NCT04491227,74796686,,Hopital Sacre Coeur & Universite de Montreal,montreal,quebec,,canada
NCT04445324,74806959,,CR-IUSMM,montreal,quebec,H1N 3M5,canada
NCT04384471,74824121,,Institut de Recherches Cliniques de Montréal,montreal,quebec,H2W 1R7,canada
NCT04720612,74752995,,Research Institute of the McGill University Health Centre,montreal,quebec,H4A3J1,canada
NCT04450004,74806027,,Syneos Health,montréal,quebec,,canada
NCT04615871,74769301,,McGill University Health Centre,montréal,quebec,,canada
NCT04421664,74814590,,Research Institute of the McGill University Health Centre,montréal,quebec,H4A3J1,canada
NCT04376684,74826384,,GSK Investigational Site,montréal,quebec,H4J 1C5,canada
NCT04376684,74826385,,GSK Investigational Site,qc,quebec,J5R 6J5,canada
NCT04450004,74806028,,Syneos Health,québec,quebec,,canada
NCT04376684,74826386,,GSK Investigational Site,st-jerome,quebec,J7Z 5T3,canada
NCT04557605,74779945,,University of Saskatchewan,saskatoon,saskatchewan,S7N5B2,canada
NCT04688502,74757139,,University of Saskatchewan,saskatoon,saskatchewan,S7N5B2,canada
NCT04375098,74826767,,Hospital Clínico Universidad Católica,santiago,,,chile
NCT04376684,74826389,,GSK Investigational Site,santiago,,,chile
NCT04486404,74797760,,Pontificia Universidad Católica de Chile,santiago,,,chile
NCT04491227,74796687,,Universidad de Los Andes,santiago,,,chile
NCT04576299,74776953,,Pontificia Universidad Católica de Chile,santiago,,,chile
NCT04469621,74801353,,Investigational Site Number 1520001,santiago,,750-0691,chile
NCT04551690,74781255,,Hospital San Juan de Dios,santiago,,8350488,chile
NCT04469621,74801354,,Investigational Site Number 1520003,santiago,,8900085,chile
NCT04644185,74763603,,SCT study site,talca,,,chile
NCT04469621,74801355,,Investigational Site Number 1520002,talca,,3460001,chile
NCT04641182,74764196,,Hospital Clinico Red de Salud UC - Christus,santiago,region metropolitana,,chile
NCT04376684,74826387,,GSK Investigational Site,talca,región del maule,3460001,chile
NCT04628195,74766761,,Pontificia Universidad Católica de Chile,santiago,región metropolitana,7550028,chile
NCT04376684,74826388,,GSK Investigational Site,quillota,valparaíso,2260000,chile
NCT04367337,74828826,,Peking University,beijing,,,china
NCT04523571,74788269,,Jiangsu Provincial Center for Disease Control and Prevention,jiangsu,,210009,china
NCT04714515,74753744,,"Department of Critical Care Medicine, Shanghai General Hospital, Shanghai Jiao Tong University, School of Medicine, Shanghai, China",shanghai,,,china
NCT04479631,74798953,,Investigative Site,beijing,beijing,,china
NCT04479644,74798952,,Investigative Site,beijing,beijing,,china
NCT04459637,74803561,,Peking University First Hospital,beijing,beijing,100034,china
NCT04483375,74798266,,Beijing SHIJITAN Hospital,beijing,beijing,100038,china
NCT04550351,74781412,,Hunan Provincial Center for Disease Control and Prevention,xiangtan,changsha,411228,china
NCT04371601,74827724,,Fuzhou General Hospital,fuzhou,fujian,350025,china
NCT04378712,74825821,,First Affiliated Hospital of Guangzhou Medical University,guangzhou,guangdong,,china
NCT04594460,74773657,,First Affiliated Hospital of Guangzhou Medical University,guangzhou,guangdong,,china
NCT04370886,74827858,,Guangzhou Blood Center,guangzhou,guangdong,510095,china
NCT04410458,74816889,,Guangzhou Blood Center,guangzhou,guangdong,510095,china
NCT04431180,74811955,,Guangzhou Blood Center,guangzhou,guangdong,510095,china
NCT04346368,74836228,,"Guangzhou Institute of Respiratory Health, The First Affiliated Hospital of Guangzhou Medical University",guangzhou,guangdong,510120,china
NCT04594460,74773656,,Guangzhou Institute of Respiratory Disease,guangzhou,guangdong,510120,china
NCT04568655,74778388,,The First Affiliated Hospital of Guangzhou Medical University,guangzhou,guangdong,520120,china
NCT04383574,74824360,,Renqiu City Center for Disease Control and Prevention,renqiu,hebei,062550,china
NCT04337502,74841407,,The central hospital of Wuhan,wuhan,hubei,,china
NCT04341389,74839115,,Hubei Provincial Center for Disease Control and Prevention,wuhan,hubei,,china
NCT04341480,74839105,,"Tongji Hospital, Tongji Medical College, Huazhong University of Science and Technology",wuhan,hubei,430030,china
NCT04365634,74829243,,Tongji Hospital,wuhan,hubei,430030,china
NCT04552366,74781145,,Zhongnan Hospital,wuhan,hubei,430071,china
NCT04345276,74836994,,Huoshenshan Hostipal,wuhan,hubei,430104,china
NCT04479202,74799049,,Nanjing Drum Tower Hospital,nanjing,jiangsu,210008,china
NCT04359251,74830953,,"Zhongda Hospital, Southeast University",nanjing,jiangsu,210009,china
NCT04616976,74769116,,"Zhongda Hospital, Southeast University",nanjing,jiangsu,210009,china
NCT04718467,74753314,,Jiangsu Provincial Center for Diseases Control and Prevention,nanjing,jiangsu,210009,china
NCT04352608,74832975,,Suining County Center for Disease Control and Prevention,xuzhou,jiangsu,221200,china
NCT04365309,74829376,,Cai Yue,xi'an,shaanxi,710032,china
NCT04664010,74760642,,Xi'an International Medical Center Hospital,xi'an,shaanxi,710100,china
NCT04425460,74813331,,The First Affiliated Hospital of Zhejiang University School of Medicine,hangzhou,shangcheng district,310003,china
NCT04363177,74829808,,Shanghai Women's and Children's Health Center,shanghai,shanghai,,china
NCT04533048,74786101,,Shanghai Public Health Clinical Center,shanghai,shanghai,,china
NCT04389333,74822103,,Changhai Hospital,shanghai,shanghai,200000,china
NCT04352842,74832928,,"Ren Ji Hospital Affliated to School of Medicine, Shanghai Jiao Tong University",shanghai,shanghai,200127,china
NCT04645407,74763438,,Shuguang Hospital,shanghai,shanghai,201203,china
NCT04470609,74800826,,"West China Second University Hospital, Sichuan University / West China women's and children's Hospital",chengdu,sichuan,610041,china
NCT04425460,74813332,,Peking University First Hospital,beijing,xicheng district,100034,china
NCT04399005,74819526,,First Affiliated Hospital of Zhejiang Chinese Medical University,hangzhou,zhejiang,310006,china
NCT04342702,74837825,,The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University,wenzhou,zhejiang,,china
NCT04342702,74837824,,Wenzhou Medical University,wenzhou,zhejiang,325035,china
NCT04362137,74830044,,Novartis Investigative Site,barranquilla,,,colombia
NCT04672564,74759511,,Hospital Universitario Clínica San Rafael,bogota,,110411,colombia
NCT04385186,74823960,,Clínica Corpas,bogotá,,,colombia
NCT04563689,74779194,,Escuela odontologia. Facultad de Salud Hospital del Valle,cali,,25360,colombia
NCT04385186,74823961,,E.S.E Hospital San Rafael Facatativa,facatativa,,,colombia
NCT04605926,74771634,,Inv Site CO01,medellín,,,colombia
NCT04385186,74823962,,Clínica la Estancia,popayán,,,colombia
NCT04644185,74763604,,SCT study site,rionegro,,,colombia
NCT04391101,74821865,,Hospital San Vicente Fundacion,medellín,antioquia,,colombia
NCT04395170,74820794,,LifeFactors Zona Franca SAS,medellín,antioquia,,colombia
