nct_id,id,downcase_name
NCT04341480,12468117,gynecological cancer
NCT04497311,12444328,h1n1 influenza
NCT04632173,12424622,head and neck cancer
NCT04604977,12428579,headaches chronic
NCT04386291,12460668,health anxiety
NCT04373135,12462870,health behavior
NCT04492527,12445004,health behavior
NCT04700462,13048394,health behavior
NCT04488796,12445618,health behaviour change
NCT04453475,12450697,health care seeking behavior
NCT04372030,12463060,health care utilization
NCT04373135,12462871,health care utilization
NCT04352946,12466250,health care worker
NCT04399733,12458562,health disparities
NCT04410692,12456946,"health knowledge, attitudes, practice"
NCT04372056,12463058,health personnel
NCT04387890,12460367,health personnel
NCT04720404,12411792,health personnel
NCT04357418,12465509,health personnel attitude
NCT04398043,12458843,health personnel attitude
NCT04453475,12450700,health risk behaviors
NCT04426266,12454761,health status index
NCT04555954,12435671,"health, subjective"
NCT04336748,12468908,healthcare worker
NCT04349228,12466870,healthcare worker
NCT04363450,12464539,healthcare worker
NCT04625296,12425611,healthcare worker facing covid-19
NCT04527211,12439812,healthcare worker patient transmission
NCT04368676,12463635,healthcare workers
NCT04397848,12458875,healthcare workers
NCT04405271,12457730,healthcare workers
NCT04682561,12417334,healthcare workers
NCT04436276,13174613,healthy
NCT04519437,12440896,healthy
NCT04549636,12436576,healthy
NCT04555954,12435672,healthy
NCT04590430,12465760,healthy
NCT04665193,12419796,healthy
NCT04413877,12456520,healthy aging
NCT04270383,12480279,covid-19
NCT04275245,12479493,covid-19
NCT04373291,13050318,absenteeism
NCT04724707,12411199,acute cardiovascular disease
NCT04574869,12433006,acute lung injury
NCT04659460,12420722,acute lung injury
NCT04498091,12444221,acute myocardial infarction
NCT04327401,12470555,acute respiratory distress syndrome
NCT04358627,12465337,acute respiratory distress syndrome
NCT04378244,12462009,acute respiratory distress syndrome
NCT04388813,13071375,acute respiratory distress syndrome
NCT04457505,12450111,acute respiratory distress syndrome
NCT04524156,12440246,acute respiratory distress syndrome
NCT04537351,12438329,acute respiratory distress syndrome
NCT04640194,13113082,acute respiratory distress syndrome
NCT04325061,13059614,acute respiratory distress syndrome caused by covid-19
NCT04681040,12417563,acute respiratory failure with hypoxia
NCT04646525,12422528,adenoiditis
NCT04339634,12468412,adverse drug event
NCT04686409,12416811,adverse events in covid-19 vaccination
NCT04388618,12460264,ageusia
NCT04351906,12466416,aki
NCT04407156,12457453,aki
NCT04474249,12447660,aki
NCT04530448,12439359,aki
NCT04503057,12443362,ali
NCT04368897,12463594,androgen receptor abnormal
NCT04368897,12463593,androgenetic alopecia
NCT04446429,13059265,androgenetic alopecia
NCT04655612,12421264,ankylosing spondylitis
NCT04361474,12464866,anosmia
NCT04388618,12460263,anosmia
NCT04390165,12460021,anosmia
NCT04408391,12457279,anosmia
NCT04528329,13163597,anosmia
NCT04343664,13115056,anxiety
NCT04393077,12459601,anxiety
NCT04604119,12428724,anxiety
NCT04615416,12427091,anxiety
NCT04568551,12433850,anxiety state
NCT04365101,12464242,ards
NCT04366752,12463979,ards
NCT04386369,12460649,ards
NCT04389450,12460130,ards
NCT04401111,12458362,ards
NCT04402970,13071350,ards
NCT04473300,12447818,ards
NCT04366921,12463944,"ards, human"
NCT04443673,12452129,"ards, human"
NCT04444609,12452006,"ards, human"
NCT04395755,12459199,art
NCT04574050,12433129,asthma
NCT04367740,12463806,asymptomatic condition
NCT04497779,12444269,asymptomatic covid-19 infection laboratory-confirmed
NCT04435327,12453443,barotrauma
NCT04369794,12463437,bcg
NCT04347876,12467102,bcg vaccination
NCT04446429,13059267,benign prostatic hyperplasia
NCT04726176,13065314,brain
NCT04574050,12433130,bronchiectasis adult
NCT04361474,12464863,budesonide
NCT04504877,12443100,burn out
NCT04379063,12461878,"burnout, professional"
NCT04382495,12461293,cancer
NCT04574050,12433127,cancer
NCT04666558,12419575,cancer
NCT04698044,12415012,cancer
NCT04505098,12443062,cardiovascular diseases
NCT04724707,12411200,cardiovascular diseases
NCT04361877,12464797,cardiovascular prevention behaviour
NCT04471636,12448044,cardiovascular risk factor
NCT04361552,12464842,cerebrovascular accident
NCT04403009,12458055,character of the severe patients
NCT04397575,12458923,chemotherapy
NCT04382508,12461292,"children, adult"
NCT04502667,12443410,"children, only"
NCT04310865,12473279,chinese medicine
NCT04698044,12415013,chronic disease
NCT04361552,12464843,chronic obstructive pulmonary disease
NCT04413006,12456642,chronic pain
NCT04474249,12447661,circulatory failure
NCT04365517,12464168,ckd
NCT04366752,12463981,coagulation
NCT04382534,12461283,cohort study
NCT04548531,12436753,colon cancer
NCT04344964,12467566,colon polyp
NCT04530136,12439398,confirmed coronavirus disease
NCT04356482,12465665,convalescence
NCT04574050,12433128,copd
NCT04426266,12454758,coping skills
NCT03331445,12610403,covid-19
NCT04315948,13059676,covid-19
NCT04322682,12471317,covid-19
NCT04340466,12468269,covid-19
NCT04347408,12467178,covid-19
NCT04351854,12466431,covid-19
NCT04356495,12465661,covid-19
NCT04367350,12463869,covid-19
NCT04388605,12460267,covid-19
NCT04388618,12460266,covid-19
NCT04407208,12457440,covid-19
NCT04410835,12456925,covid-19
NCT04461379,12449481,covid-19
NCT04536350,12438470,covid-19
NCT04682197,12417392,covid-19
NCT04707820,12413593,covid-19
NCT04707833,12413592,covid-19
NCT04720794,12411749,covid-19
NCT04361552,12464845,coronary artery disease
NCT04492384,12445044,coronary heart disease
NCT04476979,12447239,covid-19
NCT04320056,12471719,covid-19
NCT04321811,13125722,covid-19
NCT04324528,12470988,covid-19
NCT04324736,12470958,covid-19
NCT04325893,12470783,covid-19
NCT04332991,12469595,covid-19
NCT04343261,12467841,covid-19
NCT04357977,12465427,covid-19
NCT04360954,12464952,covid-19
NCT04390191,12460017,covid-19
NCT04392232,12459710,covid-19
NCT04396210,12459142,covid-19
NCT04405934,12457638,covid-19
NCT04416308,12456221,covid-19
NCT04668209,12419374,covid-19
NCT04727294,12410807,covid-19
NCT04445610,12451848,covid-19
NCT04584580,12431603,covid-19
NCT04584606,12431601,covid-19
NCT04280913,12478483,covid-19
NCT04388631,12460262,covid-19
NCT04395742,12459202,covid-19
NCT04403009,12458054,covid-19
NCT04672564,12418770,covid-19
NCT04378777,12461922,covid-19
NCT04395170,12459286,covid-19
NCT04333654,12469493,covid-19
NCT04337788,12468747,covid-19
NCT04338100,12468662,covid-19
NCT04338841,12468531,covid-19
NCT04355429,12465841,covid-19
NCT04361526,12464851,covid-19
NCT04366089,12464094,covid-19
NCT04371835,12463100,covid-19
NCT04405934,12457639,covid-19
NCT04462367,13125289,covid-19
NCT04476992,12447235,covid-19
NCT04485351,12446063,covid-19
NCT04527432,12439783,covid-19
NCT04429594,12454265,covid-19
NCT04530409,13163593,corticosteroids
NCT04338100,12468661,covid-19
NCT04339634,12468409,covid-19
NCT04340479,12468264,covid-19
NCT04346446,12467341,covid-19
NCT04355624,12465808,covid-19
NCT04357977,12465428,covid-19
NCT04358614,12465342,covid-19
NCT04367350,12463867,covid-19
NCT04368871,12463602,covid-19
NCT04368897,12463591,covid-19
NCT04371367,12463174,covid-19
NCT04372199,12463036,covid-19
NCT04382508,12461291,covid-19
NCT04388436,12460288,covid-19
NCT04389294,13138706,covid-19
NCT04391140,12459858,covid-19
NCT04393649,12459517,covid-19
NCT04403555,12457980,covid-19
NCT04406493,12457558,covid-19
NCT04408248,12457297,covid-19
NCT04408365,12457281,covid-19
NCT04416061,12456248,covid-19
NCT04416347,12456215,covid-19
NCT04419610,13138633,covid-19
NCT04425317,12454896,covid-19
NCT04436458,13163896,covid-19
NCT04437940,12453052,covid-19
NCT04453280,12450726,covid-19
NCT04522128,12440521,covid-19
NCT04635618,12424119,covid-19
NCT04338698,12468555,covid-19
NCT04361786,12464810,covid-19
NCT04407923,12457338,covid-19
NCT04368923,12463588,covid-19
NCT03891420,12534101,covid-19
NCT04283461,13164398,covid-19
NCT04313127,12472878,covid-19
NCT04320017,12471727,covid-19
NCT04321993,12471422,covid-19
NCT04327505,12470537,covid-19
NCT04327531,12470529,covid-19
NCT04327674,12470507,covid-19
NCT04330300,12470062,covid-19
NCT04333225,12469557,covid-19
NCT04333550,12469506,covid-19
NCT04333589,12469501,covid-19
NCT04333628,12469495,covid-19
NCT04337762,12468752,covid-19
NCT04338009,12468671,covid-19
NCT04339660,12468407,covid-19
NCT04340544,12468259,covid-19
NCT04343248,13115060,covid-19
NCT04344015,12467721,covid-19
NCT04345536,12467476,covid-19
NCT04346199,13050411,covid-19
NCT04347876,12467101,covid-19
NCT04347980,12467086,covid-19
NCT04350671,12466630,covid-19
NCT04352348,12466341,covid-19
NCT04352608,12466309,covid-19
NCT04354155,12466018,covid-19
NCT04355338,12465850,covid-19
NCT04355364,12465847,covid-19
NCT04356443,12465674,covid-19
NCT04356482,12465663,covid-19
NCT04357990,12465425,covid-19
NCT04358835,12465310,covid-19
NCT04359511,12465206,covid-19
NCT04360980,12464948,covid-19
NCT04362085,13030740,covid-19
NCT04362111,12464762,covid-19
NCT04362124,12464760,covid-19
NCT04366050,12464104,covid-19
NCT04366739,12463983,covid-19
NCT04368897,12463592,covid-19
NCT04371822,12463102,covid-19
NCT04372979,12462894,covid-19
NCT04379336,12461842,covid-19
NCT04381988,12461372,covid-19
NCT04383574,12461110,covid-19
NCT04383587,12461109,covid-19
NCT04385940,12460728,covid-19
NCT04388410,12460292,covid-19
NCT04388813,13071376,covid-19
NCT04390191,12460015,covid-19
NCT04392232,12459711,covid-19
NCT04392414,12459686,covid-19
NCT04395755,12459201,covid-19
NCT04407494,12457395,covid-19
NCT04410159,12457057,covid-19
NCT04413877,12456519,covid-19
NCT04420741,12455578,covid-19
NCT04422509,12455287,covid-19
NCT04422626,12455277,covid-19
NCT04432324,13125408,covid-19
NCT04444609,12452004,covid-19
NCT04445272,13059270,covid-19
NCT04446429,13059263,covid-19
NCT04448119,12451493,covid-19
NCT04448145,12451489,covid-19
NCT04467840,13163798,covid-19
NCT04473118,12447843,covid-19
NCT04473131,12447842,covid-19
NCT04474236,12447664,covid-19
NCT04497324,12444325,covid-19
NCT04499677,12443951,covid-19
NCT04511650,12442118,covid-19
NCT04514627,12441596,covid-19
NCT04516512,12441328,covid-19
NCT04516746,12441298,covid-19
NCT04530604,12439319,covid-19
NCT04530656,13138288,covid-19
NCT04536090,12438512,covid-19
NCT04540393,13138214,covid-19
NCT04545749,12437108,covid-19
NCT04547127,13124923,covid-19
NCT04564040,12434527,covid-19
NCT04565782,12434258,covid-19
NCT04573153,12433267,covid-19
NCT04575610,12432911,covid-19
NCT04582214,12431927,covid-19
NCT04583592,13030284,covid-19
NCT04590365,12465770,covid-19
NCT04590586,13124735,covid-19
NCT04592705,12430439,covid-19
NCT04619706,12426437,covid-19
NCT04624997,12425648,covid-19
NCT04637828,12423754,covid-19
NCT04641195,13124450,covid-19
NCT04659239,13124344,covid-19
NCT04666012,12419660,covid-19
NCT04681079,12417556,covid-19
NCT04718467,12412035,covid-19
NCT04729374,13070382,covid-19
NCT04343001,12467887,covid-19
NCT04366063,12464097,covid-19
NCT04371679,12463126,covid-19
NCT04379310,12461845,covid-19
NCT04381364,12461480,covid-19
NCT04400058,12458512,covid-19
NCT04405934,12457636,covid-19
NCT04407182,12457444,covid-19
NCT04411511,12456832,covid-19
NCT04420299,12455655,covid-19
NCT04460274,12449700,covid-19
NCT04537949,13058772,covid-19
NCT04646551,12422521,covid-19
NCT04663945,13070557,covid-19
NCT04723459,13112429,covid-19
NCT04366024,12464106,covid-19
NCT04472013,12447986,covid-19
NCT04682873,12417283,covid-19
NCT00571389,12946914,covid-19 donors
NCT04575038,13030352,covid-19
NCT04659200,12420767,covid-19
NCT04667286,12419487,covid-19
NCT04426266,12454756,covid-19 pandemic
NCT04701905,12414465,covid-19 pandemic
NCT04427878,12454535,covid-19 patients
NCT04443881,12452099,covid-19 pnemonia
NCT04332913,12469605,covid-19 pneumonia
NCT04361942,12464786,covid-19 pneumonia
NCT04352803,12466272,covid-19 pneumonia
NCT04345653,12467464,covid-19
NCT04352400,12466337,covid-19
NCT04353245,12466177,covid-19
NCT04363268,12464567,covid-19
NCT04363827,13138788,covid-19
NCT04386369,12460650,covid-19
NCT04386668,12460599,covid-19
NCT04416893,12456140,covid-19
NCT04429334,12454321,covid-19
NCT04462367,13125288,covid-19
NCT04473105,12447844,covid-19
NCT04525287,12440101,covid-19
NCT02788903,12679673,covid-19
NCT03348670,12608000,covid-19
NCT04339426,12468432,covid-19
NCT04363502,13164128,covid-19
NCT04385810,12460744,covid-19
NCT04388618,12460265,covid-19
NCT04400032,12458515,covid-19
NCT04401163,12458353,covid-19
NCT04402983,12458059,covid-19
NCT04410328,12456999,covid-19
NCT04441502,13059288,covid-19
NCT04447144,12451630,covid-19
NCT04449627,12451308,covid-19
NCT04466371,12448744,covid-19
NCT04469114,13049806,covid-19
NCT04470414,12448206,covid-19
NCT04471701,12448035,covid-19
NCT04473352,12447808,covid-19
NCT04476940,12447246,covid-19
NCT04485364,12446061,covid-19
NCT04487171,12445839,covid-19
NCT04492371,12445046,covid-19
NCT04497519,12444300,covid-19
NCT04500639,12443823,covid-19
NCT04500652,12443820,covid-19
NCT04504877,12443099,covid-19
NCT04509713,12442402,covid-19
NCT04513561,12441849,covid-19
NCT04518735,12441015,covid-19
NCT04524962,13125060,covid-19
NCT04528329,13163596,covid-19
NCT04528771,12439591,covid-19
NCT04529499,13058818,covid-19
NCT04529525,13163595,covid-19
NCT04530409,13163592,covid-19
NCT04530500,12439332,covid-19
NCT04530539,13163590,covid-19
NCT04533048,12438999,covid-19
NCT04542434,13163548,covid-19
NCT04547283,12436879,covid-19
NCT04554979,12435800,covid-19
NCT04556513,12435566,covid-19
NCT04558021,12435395,covid-19
NCT04558203,13163503,covid-19
NCT04565392,12434321,covid-19
NCT04567173,12434036,covid-19
NCT04567836,12433942,covid-19
NCT04568525,12433853,covid-19
NCT04568850,13113689,covid-19
NCT04578236,12432525,covid-19
NCT04584450,13030281,covid-19
NCT04590053,12430802,covid-19
NCT04590274,12430773,covid-19
NCT04595110,12430061,covid-19
NCT04603677,12428786,covid-19
NCT04611256,12427709,covid-19
NCT04615871,12427035,covid-19
NCT04635943,12424046,covid-19
NCT04640428,13163237,covid-19
NCT04641806,12423192,covid-19
NCT04643561,12422943,covid-19
NCT04644146,12422851,covid-19
NCT04646655,12422504,covid-19
NCT04659707,12420678,covid-19
NCT04661631,12420380,covid-19
NCT04666064,12419641,covid-19
NCT04668196,12419375,covid-19
NCT04668339,12419349,covid-19
NCT04668469,12419334,covid-19
NCT04668911,13065486,covid-19
NCT04678024,12417981,covid-19
NCT04678193,12417952,covid-19
NCT04679493,12417771,covid-19
NCT04680949,13137570,covid-19
NCT04682197,12417393,covid-19
NCT04682548,13137566,covid-19
NCT04685681,12416895,covid-19
NCT04694573,12415563,covid-19
NCT04701528,12414516,covid-19
NCT04701892,12414466,covid-19
NCT04707534,12463728,covid-19
NCT04716972,13070428,covid-19
NCT04718480,12412034,covid-19
NCT04720612,12411771,covid-19
NCT04721444,13070416,covid-19
NCT04726176,13065313,covid-19
NCT04729452,12461706,covid-19
NCT04729491,12461671,covid-19
NCT04729595,12461594,covid-19
NCT04423861,12455104,covid-19
NCT04565379,12434322,covid19 pneumonia
NCT03183570,12630413,covid19 pneumonia
NCT04349982,12466761,critical illness
NCT04381338,12461490,critical illness
NCT04591873,12430561,critical illness
NCT04340466,12468268,critically ill
NCT04357847,12465451,critically ill
NCT04382534,12461282,cross-sectional study
NCT04352803,12466273,cyotokine storm
NCT04415073,12456359,cytokine release syndrome
NCT04476706,13059120,cytokine release syndrome in covid-19-induced pneumonia
NCT04358627,12465340,cytokine storm
NCT04362111,12464761,cytokine storm
