"ID","URL","PDF","Country","Region","Date","Completion","Trial status","Design","Blinding","Arms","COVID-19 status","Patient setting","Outcome","Treatment","Size"
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"Italy","Roma","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir, Standard of care",1113
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"Japan","Kanagawa","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir, Standard of care",1113
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"Japan","Tokyo","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir, Standard of care",1113
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"South Korea","Daegu","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir, Standard of care",1113
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"South Korea","Seoul","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir, Standard of care",1113
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"Netherlands","Amsterdam","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir, Standard of care",1113
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"Singapore","Singapore","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir, Standard of care",1113
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"Spain","Asturias","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir, Standard of care",1113
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"Spain","Madrid","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir, Standard of care",1113
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"Spain","Barcelona","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir, Standard of care",1113
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"Spain","Bizkaia","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir, Standard of care",1113
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"Spain","Sevilla","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir, Standard of care",1113
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"Spain","Valencia","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir, Standard of care",1113
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"Sweden","Stockholm","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir, Standard of care",1113
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"Switzerland","Bern","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir, Standard of care",1113
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"Taiwan","Taipei","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir, Standard of care",1113
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"Taiwan","Taipei City","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir, Standard of care",1113
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"United Kingdom","London","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir, Standard of care",1113
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"United Kingdom","Edinburgh","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir, Standard of care",1113
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"United Kingdom","Glasgow","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir, Standard of care",1113
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"United Kingdom","Liverpool","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir, Standard of care",1113
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"United Kingdom","Manchester","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir, Standard of care",1113
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"United Kingdom","Plymouth","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir, Standard of care",1113
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"United Kingdom","Sheffield","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir, Standard of care",1113
"NCT04572412","https://ClinicalTrials.gov/show/NCT04572412",NA,"United Kingdom","London","2020-Oct","2021-Apr","Recruiting","Single-Arm","Open-Label",1,"Confirmed","Hospital","Adverse Events","Radiation therapy",13
"NCT04718467","https://ClinicalTrials.gov/show/NCT04718467",NA,"China","Jiangsu","2021-Jan","2021-May","Not Recruiting","Randomised","Triple",4,"Healthy","Unclear","Adverse Events, Antibodies","Standard of care, Vaccine",4000
"NCT04485130","https://ClinicalTrials.gov/show/NCT04485130",NA,"United States","California","2020-Jul","2021-Aug","Not Recruiting","Randomised","Quadruple",2,"Confirmed","Outpatient","Adverse Events, IL-1, IL-6, Radiographic Findings","Other, Standard of care",60
"NCT04723589","https://ClinicalTrials.gov/show/NCT04723589",NA,"United States","Alabama","2021-Jan","2021-Dec","Not Recruiting","Randomised","Open-Label",2,"Confirmed","Hospital","Mortality, ICU Admission, Organ Failure or Dysfunction (SOFA), von Wildebrandt Factor, D-Dimer, Prothrombin, Fibrinogen","Standard of care, Standard of care + Standard of care",40
"NCT04322682","https://ClinicalTrials.gov/show/NCT04322682",NA,"United States","Arizona","2020-Mar","2021-Jan","Completed","Randomised","Triple",2,"Confirmed","Outpatient","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, PaO2-FiO2, Blood pH","Colchicine, Standard of care",4506
"NCT04322682","https://ClinicalTrials.gov/show/NCT04322682",NA,"United States","Arkansas","2020-Mar","2021-Jan","Completed","Randomised","Triple",2,"Confirmed","Outpatient","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, PaO2-FiO2, Blood pH","Colchicine, Standard of care",4506
"NCT04322682","https://ClinicalTrials.gov/show/NCT04322682",NA,"United States","California","2020-Mar","2021-Jan","Completed","Randomised","Triple",2,"Confirmed","Outpatient","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, PaO2-FiO2, Blood pH","Colchicine, Standard of care",4506
"NCT04322682","https://ClinicalTrials.gov/show/NCT04322682",NA,"United States","Florida","2020-Mar","2021-Jan","Completed","Randomised","Triple",2,"Confirmed","Outpatient","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, PaO2-FiO2, Blood pH","Colchicine, Standard of care",4506
"NCT04322682","https://ClinicalTrials.gov/show/NCT04322682",NA,"United States","Minnesota","2020-Mar","2021-Jan","Completed","Randomised","Triple",2,"Confirmed","Outpatient","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, PaO2-FiO2, Blood pH","Colchicine, Standard of care",4506
"NCT04322682","https://ClinicalTrials.gov/show/NCT04322682",NA,"United States","Mississippi","2020-Mar","2021-Jan","Completed","Randomised","Triple",2,"Confirmed","Outpatient","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, PaO2-FiO2, Blood pH","Colchicine, Standard of care",4506
"NCT04322682","https://ClinicalTrials.gov/show/NCT04322682",NA,"United States","New York","2020-Mar","2021-Jan","Completed","Randomised","Triple",2,"Confirmed","Outpatient","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, PaO2-FiO2, Blood pH","Colchicine, Standard of care",4506
"NCT04322682","https://ClinicalTrials.gov/show/NCT04322682",NA,"United States","North Carolina","2020-Mar","2021-Jan","Completed","Randomised","Triple",2,"Confirmed","Outpatient","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, PaO2-FiO2, Blood pH","Colchicine, Standard of care",4506
"NCT04322682","https://ClinicalTrials.gov/show/NCT04322682",NA,"United States","South Carolina","2020-Mar","2021-Jan","Completed","Randomised","Triple",2,"Confirmed","Outpatient","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, PaO2-FiO2, Blood pH","Colchicine, Standard of care",4506
"NCT04322682","https://ClinicalTrials.gov/show/NCT04322682",NA,"United States","Texas","2020-Mar","2021-Jan","Completed","Randomised","Triple",2,"Confirmed","Outpatient","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, PaO2-FiO2, Blood pH","Colchicine, Standard of care",4506
"NCT04322682","https://ClinicalTrials.gov/show/NCT04322682",NA,"Brazil","Sao Paulo","2020-Mar","2021-Jan","Completed","Randomised","Triple",2,"Confirmed","Outpatient","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, PaO2-FiO2, Blood pH","Colchicine, Standard of care",4506
"NCT04322682","https://ClinicalTrials.gov/show/NCT04322682",NA,"Canada","Quebec","2020-Mar","2021-Jan","Completed","Randomised","Triple",2,"Confirmed","Outpatient","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, PaO2-FiO2, Blood pH","Colchicine, Standard of care",4506
"NCT04322682","https://ClinicalTrials.gov/show/NCT04322682",NA,"South Africa","Pretoria","2020-Mar","2021-Jan","Completed","Randomised","Triple",2,"Confirmed","Outpatient","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, PaO2-FiO2, Blood pH","Colchicine, Standard of care",4506
"NCT04322682","https://ClinicalTrials.gov/show/NCT04322682",NA,"Spain","Madrid","2020-Mar","2021-Jan","Completed","Randomised","Triple",2,"Confirmed","Outpatient","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, PaO2-FiO2, Blood pH","Colchicine, Standard of care",4506
"NCT04723446","https://ClinicalTrials.gov/show/NCT04723446",NA,"United Kingdom","London","2021-Jan","2021-Jul","Not Recruiting","Randomised","Single",4,"Confirmed","Outpatient, Hospital","Viral Load or Clearance","Hygiene, Standard of care",40
"CHICTR2000032573","http://www.chictr.org.cn/showproj.aspx?proj=53225",NA,"China","Beijing","2020-May","2021-May","Recruiting","Randomised","Double",2,"Resolved","Resolved Discharged","Clinical Improvement Score (Any), 6-Minute Walking Distance, Quality of Life","Standard of care, TCM",120
"NCT04718480","https://ClinicalTrials.gov/show/NCT04718480",NA,"Hungary","Budapest","2021-Jan","2021-Aug","Recruiting","Randomised","Quadruple",2,"Confirmed","Hospital",NA,"SSRIs, Standard of care",100
"NCT04718480","https://ClinicalTrials.gov/show/NCT04718480",NA,"Hungary","Debrecen","2021-Jan","2021-Aug","Recruiting","Randomised","Quadruple",2,"Confirmed","Hospital",NA,"SSRIs, Standard of care",100
"NCT04720612","https://ClinicalTrials.gov/show/NCT04720612",NA,"Canada","Quebec","2021-Jan","2021-Jul","Not Recruiting","Randomised","Triple",2,"Confirmed","Hospital","Mortality, Hospitalization, Clinical Improvement Score (Any), Invasive Mechanical Ventilation or ECMO, Serious Adverse Events","Monoclonal antibody, Standard of care",200
"NCT04523181","https://ClinicalTrials.gov/show/NCT04523181",NA,"United States","Michigan","2020-Aug","2021-Apr","Recruiting","Randomised","Quadruple",2,"Confirmed","Hospital","Hospitalization","Other, Standard of care",174
"NCT04523181","https://ClinicalTrials.gov/show/NCT04523181",NA,"United States","Kansas","2020-Aug","2021-Apr","Recruiting","Randomised","Quadruple",2,"Confirmed","Hospital","Hospitalization","Other, Standard of care",174
"NCT04523181","https://ClinicalTrials.gov/show/NCT04523181",NA,"United States","New Jersey","2020-Aug","2021-Apr","Recruiting","Randomised","Quadruple",2,"Confirmed","Hospital","Hospitalization","Other, Standard of care",174
"NCT04523181","https://ClinicalTrials.gov/show/NCT04523181",NA,"Argentina","Buenos Aires","2020-Aug","2021-Apr","Recruiting","Randomised","Quadruple",2,"Confirmed","Hospital","Hospitalization","Other, Standard of care",174
"NCT04523181","https://ClinicalTrials.gov/show/NCT04523181",NA,"Argentina","Cordoba","2020-Aug","2021-Apr","Recruiting","Randomised","Quadruple",2,"Confirmed","Hospital","Hospitalization","Other, Standard of care",174
"NCT04523181","https://ClinicalTrials.gov/show/NCT04523181",NA,"Peru","Lima","2020-Aug","2021-Apr","Recruiting","Randomised","Quadruple",2,"Confirmed","Hospital","Hospitalization","Other, Standard of care",174
"NCT04576728","https://ClinicalTrials.gov/show/NCT04576728",NA,"Brazil","Brasilia","2020-Oct","2021-May","Recruiting","Randomised","Quadruple",2,"Confirmed","Hospital","Mortality, Clinical Improvement Score (Any), Treatment-emergent Adverse Events, ECG","Standard of care, Trimodulin",164
"NCT04576728","https://ClinicalTrials.gov/show/NCT04576728",NA,"France","Paris","2020-Oct","2021-May","Recruiting","Randomised","Quadruple",2,"Confirmed","Hospital","Mortality, Clinical Improvement Score (Any), Treatment-emergent Adverse Events, ECG","Standard of care, Trimodulin",164
